target_record_number,target_job_value,neighbor_rank,distance,neighbor_record_number,neighbor_record_date,neighbor_job_value,neighbor_company_name,neighbor_address
BLD-26-03489,10640.0,5,1.1733252440059279,BLD-25-16258,2025-11-20,22538.0,FRC CONSTRUCTION,3114 N 193 ST
BLD-26-03489,10640.0,6,1.1944197324851558,BLD-25-16033,2025-11-14,14563.0,WEATHERGUARD INC,2522 S 191 CR
BLD-26-03489,10640.0,7,1.207603774463762,BLD-26-02295,2026-03-17,46901.64,SQUAREUP EXTERIORS,18703 N HWS CLEVELAND BD
BLD-26-03489,10640.0,8,1.2165311074701164,BLD-25-17105,2025-12-30,150000.0,MIDWEST HOMES,19264 WALNUT ST
BLD-26-03489,10640.0,9,1.3919205921597648,BLD-25-15906,2025-11-11,13000.0,PACIFIC PARTNERS GROUPS,18115 MAYBERRY ST
BLD-26-03489,10640.0,10,1.3986788818532825,BLD-26-01032,2026-02-10,9000.0,PACIFIC PARTNERS GROUP LLC,17863 HARNEY ST
BLD-26-03489,10640.0,11,1.4214961017781882,BLD-26-01217,2026-02-16,14577.0,WEATHERGUARD INC,13417 BINNEY ST
BLD-26-03489,10640.0,12,1.5535728848465402,BLD-25-15666,2025-11-06,15752.0,WHITE CASTLE ROOFING & CONTRACTING INC,19111 KENT CR
BLD-26-03490,12337.0,1,0.9364034619348336,BLD-25-16807,2025-12-12,10000.0,ERIC ADAMS CONTRACTING LLC,5821 S 172 AV
BLD-26-03490,12337.0,2,0.9515258376102346,BLD-25-16961,2025-12-19,28000.0,ANCHOR ROOFING & LANDSCAPING LLC,17519 MADISON ST
BLD-26-03490,12337.0,3,1.0359046335670057,BLD-25-16655,2025-12-05,12100.0,HORN INDUSTRIES CORPORATION,3211 S 184 TR
BLD-26-03490,12337.0,4,1.269694649669906,BLD-26-02513,2026-03-23,77600.0,ANCHOR ROOFING & LANDSCAPING LLC,17007 HARNEY ST
BLD-26-03490,12337.0,5,1.2865976081809571,BLD-26-02410,2026-03-18,22212.25,HOMETOWN ROOFING,6027 S 158 ST
BLD-26-03490,12337.0,6,1.3115585505936802,BLD-25-16006,2025-11-13,50000.0,BB Roofing,18418 PIERCE CR
BLD-26-03490,12337.0,7,1.3789807332666246,BLD-26-02342,2026-03-17,14000.0,RESULTS CONTRACTING,15223 DAYTON ST
BLD-26-03490,12337.0,8,1.3790494927642307,BLD-25-16009,2025-11-13,13000.0,RESULTS CONTRACTING,19927 NINA ST
BLD-26-03490,12337.0,9,1.412998517909918,BLD-26-01191,2026-02-13,4500.0,ALFA Y OMEGA CONSTRUCTION INC,6170 VAN BUREN DR
BLD-26-03490,12337.0,10,1.4363973427456294,BLD-25-16899,2025-12-17,8500.0,607 S 199th St,607 S 199 ST
BLD-26-03490,12337.0,11,1.4499538562570442,BLD-26-01208,2026-02-16,18000.0,"NASTASE CONTRACTING, INC.",5906 OAK HILLS DR
BLD-26-03490,12337.0,12,1.4685200339723556,BLD-26-02217,2026-03-13,20000.0,MCCOY ROOFING HOLDINGS,6507 S 165 AV
BLD-26-03495,11784.13,1,0.831743874727847,BLD-26-02106,2026-03-11,12844.24,ROYALTY ROOFING INC,319 N 201 ST
BLD-26-03495,11784.13,2,0.8941414800840677,BLD-25-15666,2025-11-06,15752.0,WHITE CASTLE ROOFING & CONTRACTING INC,19111 KENT CR
BLD-26-03495,11784.13,3,0.9050005812234058,BLD-25-16178,2025-11-18,24000.0,SOUTH O ROOFING,19264 WOOLWORTH AV
BLD-26-03495,11784.13,4,0.9103924015709547,BLD-25-16033,2025-11-14,14563.0,WEATHERGUARD INC,2522 S 191 CR
BLD-26-03495,11784.13,5,0.9703739360145329,BLD-26-01032,2026-02-10,9000.0,PACIFIC PARTNERS GROUP LLC,17863 HARNEY ST
BLD-26-03495,11784.13,6,0.9919412119107796,BLD-25-15906,2025-11-11,13000.0,PACIFIC PARTNERS GROUPS,18115 MAYBERRY ST
BLD-26-03495,11784.13,7,1.0589289370616297,BLD-25-16258,2025-11-20,22538.0,FRC CONSTRUCTION,3114 N 193 ST
BLD-26-03495,11784.13,8,1.0796334227666688,BLD-26-02525,2026-03-23,24000.0,Swing coast,2114 S 181 CR
BLD-26-03495,11784.13,9,1.1095019130227235,BLD-26-01550,2026-02-25,23781.11,RED RHINO ROOFS & SOLAR LLC,1213 S 195 ST
BLD-26-03495,11784.13,10,1.1439079238084764,BLD-26-01195,2026-02-13,11921.8,BULLDOG ROOFING,18240 HARNEY ST
BLD-26-03495,11784.13,11,1.1586994586778314,BLD-25-15503,2025-11-03,30815.0,FIRST CHOICE GUTTERS & SIDING,15650 GRANT CR
BLD-26-03495,11784.13,12,1.1979199237514622,BLD-25-16774,2025-12-11,27000.0,EVEN-EZER CONSTRUCTION INC,16611 JONES ST
BLD-26-03505,6000.0,1,0.4658551507080375,BLD-26-02224,2026-03-13,30744.0,ERIE CONSTRUCTION MID-WEST INC,3950 HIMEBAUGH AV
BLD-26-03505,6000.0,2,0.486942217037264,BLD-26-01059,2026-02-10,30000.0,N2 EXTERIORS LLC,4930 PINKNEY ST
BLD-26-03505,6000.0,3,0.7494649797454037,BLD-25-15756,2025-11-06,7000.0,RESULTS CONTRACTING,6022 DECATUR ST
BLD-26-03505,6000.0,4,0.774402859212299,BLD-26-02378,2026-03-18,15000.0,RESULTS CONTRACTING,6957 OGDEN ST
BLD-26-03505,6000.0,5,0.8684260585765676,BLD-25-16323,2025-11-20,4590.35,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",2506 N 70 ST
BLD-26-03505,6000.0,6,0.9015514621514802,BLD-25-16365,2025-11-24,5950.0,HORN INDUSTRIES CORPORATION,2508 EMMET ST
BLD-26-03505,6000.0,7,0.9080172241099068,BLD-26-01038,2026-02-10,24000.0,SHAMROCK HILLS LLC,2724 N 50 ST
BLD-26-03505,6000.0,8,0.9946084508917312,BLD-26-02511,2026-03-22,6000.0,PEAKNEST PROPERTIES LLC,3913 BLONDO ST
BLD-26-03505,6000.0,9,0.9984380905470376,BLD-26-01016,2026-02-09,12000.0,RESULTS CONTRACTING,3820 YOUNG ST
BLD-26-03505,6000.0,10,1.0105041678663345,BLD-26-02509,2026-03-22,5000.0,PEAKNEST PROPERTIES LLC,3909 BLONDO ST
BLD-26-03505,6000.0,11,1.0552134562304043,BLD-26-00571,2026-01-22,6346.12,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",2859 IOWA ST
BLD-26-03505,6000.0,12,1.0815301830918536,BLD-25-16829,2025-12-15,9475.63,BULLDOG ROOFING,5213 N 14 AV
BLD-26-03509,6600.0,1,0.7040253849537914,BLD-25-16559,2025-12-02,20000.0,PROPERTY FLIPS LLC,3518 N 82 ST
BLD-26-03509,6600.0,2,0.7329623369181545,BLD-26-01169,2026-02-13,12000.0,RESULTS CONTRACTING,2315 N 75 ST
BLD-26-03509,6600.0,3,0.8279257253148576,BLD-25-15626,2025-11-05,6500.0,NEW ENERGY LLC,11716 MAYBERRY ST
BLD-26-03509,6600.0,4,0.9587620549811984,BLD-25-16041,2025-11-14,5500.0,RED RHINO ROOFS & SOLAR LLC,8533 CHARLES ST
BLD-26-03509,6600.0,5,0.9695226503188156,BLD-26-02077,2026-03-11,8115.0,4140 S 52ND ST.,11617 QUEENS DR
BLD-26-03509,6600.0,6,0.9708385464257158,BLD-26-00871,2026-02-03,16772.0,TURTLE ROOFING OMAHA,3554 PARKVIEW DR
BLD-26-03509,6600.0,7,1.0368852382430465,BLD-25-15750,2025-11-06,7609.21,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,12076 LEAVENWORTH RD
BLD-26-03509,6600.0,8,1.0438008324902979,BLD-26-00303,2026-01-12,11000.0,"GRANDEL'S CONSTRUCTION & ROOFING, INC",3015 N 75 AV
BLD-26-03509,6600.0,9,1.0628236606122776,BLD-25-15779,2025-11-07,32000.0,ERIE CONSTRUCTION MID-WEST INC,8713 NICHOLAS ST
BLD-26-03509,6600.0,10,1.066465259123127,BLD-26-02400,2026-03-18,14000.0,RESULTS CONTRACTING,8262 RUGGLES ST
BLD-26-03509,6600.0,11,1.0720855404071203,BLD-26-02338,2026-03-17,5573.53,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,11260 ERSKINE ST
BLD-26-03509,6600.0,12,1.088340293946671,BLD-26-00798,2026-02-02,10600.0,BN ENTERPRISES LLC,4116 N 101 ST
BLD-26-03510,8253.0,1,1.8235406235112004,BLD-25-16665,2025-12-08,15387.0,TURTLE ROOFING OMAHA,10267 NEBRASKA AV
BLD-26-03510,8253.0,2,1.944785426446591,BLD-25-16309,2025-11-21,12694.0,LEGACY RESTORATION,5262 N 110 AVENUE CR
BLD-26-03510,8253.0,3,1.9671230768841534,BLD-25-16020,2025-11-13,6455.46,ROYALTY ROOFING INC,7865 MARY ST
BLD-26-03510,8253.0,4,1.9879599277516535,BLD-26-01481,2026-02-23,7823.0,EVERLAST EXTERIORS,7412 WYOMING ST
BLD-26-03510,8253.0,5,2.0346730780186615,BLD-26-01905,2026-03-06,14340.48,SQUAREUP EXTERIORS,3906 N 113 CR
BLD-26-03510,8253.0,6,2.059959773660685,BLD-26-00195,2026-01-08,4500.0,ARTISAN ROOFING,5114 N 105 ST
BLD-26-03510,8253.0,7,2.0622848757093286,BLD-25-15478,2025-11-03,18000.0,RESULTS CONTRACTING,6326 N 103 AV
BLD-26-03510,8253.0,8,2.0851609038389776,BLD-25-16086,2025-11-17,17453.22,JR ROOFING LLC,11347 TAYLOR ST
BLD-26-03510,8253.0,9,2.096650588984641,BLD-25-16448,2025-11-26,6654.42,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",1626 N 102 AV
BLD-26-03510,8253.0,10,2.0974887901436743,BLD-26-01930,2026-03-06,2100.0,WEATHERGUARD INC,439 N 61 ST
BLD-26-03510,8253.0,11,2.110074404773578,BLD-25-16912,2025-12-18,23918.0,4140 S 52ND ST.,10420 NEWPORT AV
BLD-26-03510,8253.0,12,2.114435648775442,BLD-26-00844,2026-02-02,7910.78,ROYALTY ROOFING INC,10018 SEWARD ST
BLD-26-03514,1660.0,1,0.07591911256546242,BLD-26-01549,2026-02-25,8640.0,MEJIA ROOFING & CONTRACTORS,3818 PINKNEY ST
BLD-26-03514,1660.0,2,0.15006788310712804,BLD-26-01240,2026-02-17,7000.0,RESULTS CONTRACTING,3611 N 42 ST
BLD-26-03514,1660.0,3,0.22488524613430153,BLD-25-16191,2025-11-19,10000.0,RESULTS CONTRACTING,4428 RUGGLES ST
BLD-26-03514,1660.0,4,0.26502257316440897,BLD-25-16019,2025-11-13,7000.0,MCCOY ROOFING HOLDINGS,3333 RUGGLES ST
BLD-26-03514,1660.0,5,0.3558850548297301,BLD-25-15439,2025-11-03,3700.0,JASTORFFINC,3220 N 40 AV
BLD-26-03514,1660.0,6,0.42664339306841326,BLD-26-02363,2026-03-17,5200.0,TEN PENNY EXTERIORS,4602 N 47 ST
BLD-26-03514,1660.0,7,0.4950054317965429,BLD-26-01222,2026-02-16,12201.08,STARPOWER EXTERIOR INC,5912 NORTHWEST DR
BLD-26-03514,1660.0,8,0.518231347763438,BLD-26-00877,2026-02-03,6082.0,2107 John A Creighton Blvd,2715 N 48 ST
BLD-26-03514,1660.0,9,0.5282295002061482,BLD-25-16451,2025-11-26,1700.0,7417 plum dale rd,5329 N 47 ST
BLD-26-03514,1660.0,10,0.5885848218147041,BLD-26-02370,2026-03-16,11269.42,TK REMODELING,5328 N 44 AV
BLD-26-03514,1660.0,11,0.6395063544238614,BLD-26-01731,2026-03-02,6376.0,APPLE ROOFING,5010 N 49 ST
BLD-26-03514,1660.0,12,0.6602788167847041,BLD-26-02016,2026-03-10,8500.0,STARPOWER EXTERIOR INC,4034 NEBRASKA AV
BLD-26-03517,12264.74,1,0.21694156382935365,BLD-25-15451,2025-11-03,16300.0,TURTLE ROOFING OMAHA,5033 S 90 ST
BLD-26-03517,12264.74,2,0.4606360718543574,BLD-26-00906,2026-02-04,7600.0,NEBRASKALAND ROOFING,7630 NINA ST
BLD-26-03517,12264.74,3,0.525492003856618,BLD-25-15771,2025-11-06,8561.0,APPLE ROOFING LLC,3636 CORNHUSKER DR
BLD-26-03517,12264.74,4,0.5439524227658717,BLD-26-00281,2026-01-09,5884.0,TEN PENNY EXTERIORS,3333 S 82 ST
BLD-26-03517,12264.74,5,0.6325076706169704,BLD-26-00312,2026-01-12,5282.0,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,5618 S 113 ST
BLD-26-03517,12264.74,6,0.6461895979214745,BLD-25-16400,2025-11-25,9000.0,STARPOWER EXTERIOR INC,4205 S 62 ST
BLD-26-03517,12264.74,7,0.6525120623268647,BLD-25-15766,2025-11-06,4826.08,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",11112 X ST
BLD-26-03517,12264.74,8,0.6709653079309521,BLD-26-02498,2026-03-20,11561.0,DREW'S UNITED ROOFING & SIDING OF NE INC,12233 ORCHARD AV
BLD-26-03517,12264.74,9,0.6753891533392676,BLD-26-00294,2026-01-12,13384.46,AMERIPRO ROOFING OF NEBRASKA,4868 S 52 ST
BLD-26-03517,12264.74,10,0.6923658557463134,BLD-26-02557,2026-03-23,1.0,White Castle Roofing,4836 MAGNOLIA ST
BLD-26-03517,12264.74,11,0.7019650917375754,BLD-25-17046,2025-12-26,15000.0,"PRO GRADE EXTERIORS, LLC",5024 MAGNOLIA ST
BLD-26-03517,12264.74,12,0.757289517204356,BLD-26-00761,2026-01-30,5397.07,BULLDOG ROOFING,4931 S 49 AV
BLD-26-03521,7550.0,1,0.6929705673598103,BLD-25-16657,2025-12-05,20654.0,TURTLE ROOFING OMAHA,3015 S 32 AV
BLD-26-03521,7550.0,2,0.7732744699770016,BLD-26-02436,2026-03-19,25000.0,GIANT ROCKS CONSTRUCTION,2911 MASON ST
BLD-26-03521,7550.0,3,0.7937119750817964,BLD-25-15856,2025-11-10,11789.0,LEGACY RESTORATION,415 N 47 ST
BLD-26-03521,7550.0,4,0.8205095912532495,BLD-25-15888,2025-11-10,8231.0,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",4537 PINE ST
BLD-26-03521,7550.0,5,0.8982273039245727,BLD-26-01483,2026-02-23,8800.0,EVERLAST EXTERIORS,4829 PINE ST
BLD-26-03521,7550.0,6,0.9476976929648566,BLD-26-01226,2026-02-16,500.0,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,1417 S 11 ST
BLD-26-03521,7550.0,7,1.0188582602288434,BLD-25-16656,2025-12-05,15000.0,SOUTH O ROOFING,2505 N 48 AV
BLD-26-03521,7550.0,8,1.0391477508449585,BLD-26-01482,2026-02-23,8423.0,EVERLAST EXTERIORS,410 S 48 AV
BLD-26-03521,7550.0,9,1.2801370528913514,BLD-25-16995,2025-12-22,500.0,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,3924 N 18 ST
BLD-26-03521,7550.0,10,1.3049127093722734,BLD-26-01512,2026-02-24,500.0,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,4302 MAYBERRY ST
BLD-26-03521,7550.0,11,1.3247645974546243,BLD-26-02123,2026-03-10,16000.0,"HOME PRIDE CONTRACTORS, INC",2755 S 13 ST
BLD-26-03521,7550.0,12,1.3606277706486507,BLD-25-15543,2025-11-04,6300.51,VERNCO ROOFING,2345 S 35 AV
BLD-26-03530,4500.0,1,0.3223391732898331,BLD-26-02501,2026-03-22,18000.0,"EBW,LLC",4728 N 36 ST
BLD-26-03530,4500.0,2,0.4051455937822618,BLD-25-15778,2025-11-07,26301.0,ERIE CONSTRUCTION MID-WEST INC,3824 JAYNES ST
BLD-26-03530,4500.0,3,0.6383563979280371,BLD-26-01165,2026-02-13,3400.0,PINNACLE CONSTRUCTION,3012 N 48 AV
BLD-26-03530,4500.0,4,0.7026988972701437,BLD-26-02188,2026-03-13,5800.0,"THOMPSON'S HOME IMPROVEMENT, INC.",6932 WIRT ST
BLD-26-03530,4500.0,5,0.7296742330080915,BLD-25-16072,2025-11-14,6000.0,WARREN ROOFING,2515 N 48 AV
BLD-26-03530,4500.0,6,1.1514858188436812,BLD-25-16231,2025-11-19,8251.77,BULLDOG ROOFING,3035 CALIFORNIA ST
BLD-26-03530,4500.0,7,1.240613143291922,BLD-26-00872,2026-02-03,5000.0,4424 N 142 ST,6520 N 33 ST
BLD-26-03530,4500.0,8,1.2644609397697832,BLD-25-16071,2025-11-14,15000.0,COMPLETE PROJECT CONTRACTORS,3472 LARIMORE AV
BLD-26-03530,4500.0,9,1.2849556842065313,BLD-26-02363,2026-03-17,5200.0,TEN PENNY EXTERIORS,4602 N 47 ST
BLD-26-03530,4500.0,10,1.2905251120972374,BLD-25-16170,2025-11-18,12000.0,Dethlefs Homes,2206 OGDEN ST
BLD-26-03530,4500.0,11,1.2988146781255523,BLD-26-01240,2026-02-17,7000.0,RESULTS CONTRACTING,3611 N 42 ST
BLD-26-03530,4500.0,12,1.3016543699780045,BLD-25-16038,2025-11-14,17500.0,"HOME PRIDE CONTRACTORS, INC",2856 REYNOLDS ST
BLD-26-03534,10026.0,1,0.0885753144245961,BLD-25-16150,2025-11-18,9161.92,HOMETOWN ROOFING,14225 WOOD VALLEY DR
BLD-26-03534,10026.0,2,0.2383375930048907,BLD-26-02542,2026-03-23,12977.0,"MCKINNIS ROOFING AND SHEET METAL, LLC",14461 CRAIG ST
BLD-26-03534,10026.0,3,0.24233431780659961,BLD-26-00448,2026-01-14,8989.7,HOMETOWN ROOFING,14514 CRAIG ST
BLD-26-03534,10026.0,4,0.2831694859783008,BLD-25-16478,2025-12-01,17791.61,THOMPSON AND THOMPSON 3RD GENERATION,6917 N 143 ST
BLD-26-03534,10026.0,5,0.30439506447580805,BLD-26-02545,2026-03-23,13595.0,"MCKINNIS ROOFING AND SHEET METAL, LLC",7701 N 144 AV
BLD-26-03534,10026.0,6,0.32664581662787096,BLD-25-16190,2025-11-18,8010.0,HORN INDUSTRIES CORPORATION,7665 N 144 AV
BLD-26-03534,10026.0,7,0.3603233588591105,BLD-26-02650,2026-03-24,5895.0,White Castle Roofing,6530 N 142 CR
BLD-26-03534,10026.0,8,0.41147467561566803,BLD-25-15508,2025-11-04,6000.0,ONYX ROOFING LLC,13833 WOOD VALLEY DR
BLD-26-03534,10026.0,9,0.4786906185934159,BLD-26-00286,2026-01-09,9000.0,A&G ROOFING,15319 CLAY ST
BLD-26-03534,10026.0,10,0.5056010741011818,BLD-25-15773,2025-11-06,8000.0,DREW'S UNITED ROOFING & SIDING OF NE INC,15215 CAMDEN CR
BLD-26-03534,10026.0,11,0.5720627695913978,BLD-25-15609,2025-11-05,17070.84,TDH HOME BUILDING INC,14756 GREBE ST
BLD-26-03534,10026.0,12,0.6041662189185337,BLD-26-01065,2026-02-10,9000.0,SHAMROCK HILLS LLC,16417 BROWNE ST
BLD-26-03536,15000.0,1,0.41844079995925904,BLD-25-16158,2025-11-18,37620.0,APPLE ROOFING LLC,14142 FRANCES ST
BLD-26-03536,15000.0,2,0.45344592684899293,BLD-25-15750,2025-11-06,7609.21,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,12076 LEAVENWORTH RD
BLD-26-03536,15000.0,3,0.5520219887904129,BLD-26-00693,2026-01-29,12132.64,CHAMP ROOFING AND EXTERIORS INC,12618 ARBOR ST
BLD-26-03536,15000.0,4,0.6395165824406156,BLD-25-15978,2025-11-12,14000.0,MCCOY ROOFING HOLDINGS,15511 JACKSON CR
BLD-26-03536,15000.0,5,0.6712468227367663,BLD-26-00514,2026-01-20,22178.0,AMERIPRO ROOFING OF NEBRASKA,15229 DOUGLAS CR
BLD-26-03536,15000.0,6,0.7319472030788933,BLD-26-00155,2026-01-07,13800.0,BEST ROOFING,3024 S 113 ST
BLD-26-03536,15000.0,7,0.7643043644659508,BLD-26-02075,2026-03-11,500.0,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,2211 S 164 CR
BLD-26-03536,15000.0,8,0.8012592645299781,BLD-26-01538,2026-02-25,10210.04,RED RHINO ROOFS & SOLAR LLC,16055 GOLD PA
BLD-26-03536,15000.0,9,0.8419068072073141,BLD-25-15676,2025-11-06,21232.0,TURTLE ROOFING OMAHA,15270 BEMIS ST
BLD-26-03536,15000.0,10,0.8425877696235947,BLD-25-16282,2025-11-20,18000.0,RESULTS CONTRACTING,12218 FRANKLIN CR
BLD-26-03536,15000.0,11,0.8620203106634514,BLD-26-02653,2026-03-24,15000.0,RESULTS CONTRACTING,4351 S 152 CR
BLD-26-03536,15000.0,12,0.8999645563682209,BLD-26-02342,2026-03-17,14000.0,RESULTS CONTRACTING,15223 DAYTON ST
BLD-26-03539,25000.0,1,0.5873180419769175,BLD-26-01829,2026-03-04,21000.0,SHAMROCK HILLS LLC,14811 Z CR
BLD-26-03539,25000.0,2,0.6813341218559219,BLD-26-00327,2026-01-12,16000.0,SHAMROCK HILLS LLC,14829 DREXEL ST
BLD-26-03539,25000.0,3,0.6917999444742803,BLD-26-02443,2026-03-19,11360.0,BEST ROOFING,6312 S 150 ST
BLD-26-03539,25000.0,4,0.7038407260025314,BLD-26-00521,2026-01-20,18000.0,SHAMROCK HILLS LLC,14712 MADISON CR
BLD-26-03539,25000.0,5,0.7976299517146074,BLD-26-02550,2026-03-23,11000.0,706 N 129th St Ste 117,9472 WEIR ST
BLD-26-03539,25000.0,6,0.8159804177337877,BLD-25-15963,2025-11-12,10000.0,REAVIS ROOFING,6123 S 142 ST
BLD-26-03539,25000.0,7,0.854370762149593,BLD-26-01807,2026-03-03,13470.87,SHAMROCK HILLS LLC,15424 W ST
BLD-26-03539,25000.0,8,0.8783786300611025,BLD-26-00217,2026-01-09,16910.6,BULLDOG ROOFING,6218 S 107 ST
BLD-26-03539,25000.0,9,1.0089280690939755,BLD-25-15476,2025-11-03,9000.0,ABC ROOFS,2107 S 135 AV
BLD-26-03539,25000.0,10,1.0267334009743894,BLD-26-02663,2026-03-24,8328.68,ROYALTY ROOFING INC,13904 SHIRLEY ST
BLD-26-03539,25000.0,11,1.0311239402303316,BLD-26-01539,2026-02-25,9000.0,RESULTS CONTRACTING,15435 ALLAN DR
BLD-26-03539,25000.0,12,1.0435457594660362,BLD-25-16369,2025-11-24,20401.34,EVOLVECONSTRUCTION.COM,2219 S 148 AV
BLD-26-03543,7880.0,1,0.07294587331560873,BLD-25-16150,2025-11-18,9161.92,HOMETOWN ROOFING,14225 WOOD VALLEY DR
BLD-26-03543,7880.0,2,0.25162215935070337,BLD-26-02542,2026-03-23,12977.0,"MCKINNIS ROOFING AND SHEET METAL, LLC",14461 CRAIG ST
BLD-26-03543,7880.0,3,0.2553908015414656,BLD-26-00448,2026-01-14,8989.7,HOMETOWN ROOFING,14514 CRAIG ST
BLD-26-03543,7880.0,4,0.29870055919021365,BLD-25-16478,2025-12-01,17791.61,THOMPSON AND THOMPSON 3RD GENERATION,6917 N 143 ST
BLD-26-03543,7880.0,5,0.3230703528581811,BLD-26-02545,2026-03-23,13595.0,"MCKINNIS ROOFING AND SHEET METAL, LLC",7701 N 144 AV
BLD-26-03543,7880.0,6,0.34410195570099406,BLD-25-16190,2025-11-18,8010.0,HORN INDUSTRIES CORPORATION,7665 N 144 AV
BLD-26-03543,7880.0,7,0.38886055212892146,BLD-26-02650,2026-03-24,5895.0,White Castle Roofing,6530 N 142 CR
BLD-26-03543,7880.0,8,0.44928259768472545,BLD-25-15508,2025-11-04,6000.0,ONYX ROOFING LLC,13833 WOOD VALLEY DR
BLD-26-03543,7880.0,9,0.4889476165027327,BLD-26-00286,2026-01-09,9000.0,A&G ROOFING,15319 CLAY ST
BLD-26-03543,7880.0,10,0.5132044380992499,BLD-25-15773,2025-11-06,8000.0,DREW'S UNITED ROOFING & SIDING OF NE INC,15215 CAMDEN CR
BLD-26-03543,7880.0,11,0.5841217534000764,BLD-25-15609,2025-11-05,17070.84,TDH HOME BUILDING INC,14756 GREBE ST
BLD-26-03543,7880.0,12,0.599884672527426,BLD-26-01065,2026-02-10,9000.0,SHAMROCK HILLS LLC,16417 BROWNE ST
BLD-26-03545,6780.0,1,0.17887331836310513,BLD-25-15883,2025-11-10,4939.0,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,6218 S 151 ST
BLD-26-03545,6780.0,2,0.19512004125353458,BLD-25-15491,2025-11-03,5671.0,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,13820 W CR
BLD-26-03545,6780.0,3,0.21645702959060775,BLD-26-02413,2026-03-18,7996.65,HOMETOWN ROOFING,6742 S 142 ST
BLD-26-03545,6780.0,4,0.26942377986765875,BLD-26-00304,2026-01-12,7800.0,BEST ROOFING,15319 SARPY CR
BLD-26-03545,6780.0,5,0.33378401771917665,BLD-26-01507,2026-02-24,11000.0,RESULTS CONTRACTING,15224 JEFFERSON ST
BLD-26-03545,6780.0,6,0.3783540232093965,BLD-26-00445,2026-01-14,14263.73,HOMETOWN ROOFING,6205 S 135 ST
BLD-26-03545,6780.0,7,0.38221083453092286,BLD-26-02559,2026-03-23,4648.25,BULLDOG ROOFING,14318 MADISON ST
BLD-26-03545,6780.0,8,0.39379014302008813,BLD-26-00463,2026-01-15,7627.15,HOMETOWN ROOFING,6819 S 142 ST
BLD-26-03545,6780.0,9,0.4492795768625956,BLD-26-02428,2026-03-19,1200.0,SHAMROCK HILLS LLC,15329 R ST
BLD-26-03545,6780.0,10,0.4646736748665973,BLD-26-02255,2026-03-16,11971.97,NELSON CONTRACTING LLC,13952 JEFFERSON CR
BLD-26-03545,6780.0,11,0.4735551360589904,BLD-26-02419,2026-03-18,14894.35,HOMETOWN ROOFING,13514 BERRY CR
BLD-26-03545,6780.0,12,0.4808555447952568,BLD-26-02020,2026-03-10,5400.0,THOMPSON ROOFING,15747 ORCHARD AV
BLD-26-03549,16230.0,1,0.19547157165898868,BLD-26-02367,2026-03-17,20600.0,SMART ROOF CONTRACTING LLC,17310 WASHINGTON ST
BLD-26-03549,16230.0,2,0.8923813301631426,BLD-26-00976,2026-02-06,16000.0,KORTH ROOFING LLC,18652 VAN CAMP DR
BLD-26-03549,16230.0,3,0.8923813301631426,BLD-26-02427,2026-03-19,19000.0,BELL CONTRACTING LLC,18652 VAN CAMP DR
BLD-26-03549,16230.0,4,0.9280808196548607,BLD-26-01120,2026-02-12,24000.0,A&B ROOFING CONSTRUCTION LLC,3801 S 188 ST
BLD-26-03549,16230.0,5,0.9958701956074497,BLD-25-16341,2025-11-22,10000.0,TCI GENERAL CONTRACTING SERVICES,5529 S 161 ST
BLD-26-03549,16230.0,6,1.0407183918396368,BLD-26-01524,2026-02-24,5000.0,JBM CONTRACTOR LLC,4366 S 151 ST
BLD-26-03549,16230.0,7,1.095928537687638,BLD-26-01834,2026-03-04,23006.0,INNOVATIVE CONTRACTORS,3123 S 163 ST
BLD-26-03549,16230.0,8,1.1467690169187108,BLD-25-15666,2025-11-06,15752.0,WHITE CASTLE ROOFING & CONTRACTING INC,19111 KENT CR
BLD-26-03549,16230.0,9,1.2940659513332236,BLD-26-01914,2026-03-06,28000.0,FULL CIRCLE ROOFING,17631 ENGLEWOOD ST
BLD-26-03549,16230.0,10,1.2996448697524738,BLD-26-01005,2026-02-09,13500.0,NEBRASKALAND ROOFING,15567 HICKORY ST
BLD-26-03549,16230.0,11,1.327482162726311,BLD-26-01550,2026-02-25,23781.11,RED RHINO ROOFS & SOLAR LLC,1213 S 195 ST
