pin,property_a,house,street_dir,street_nam,street_typ,apartment,prop_city,prop_zip,land_value,improvemen,total_valu,class,school_dis,numbldgs,bldg_numb,bldg_sf,bldg_story,bldg_yrblt,bldg_desc,quality,condition,acres,sq_feet,centroid_latitude,centroid_longitude,source_county
2332980100,649 S 259 ST,649,S,259,ST, ,DOUGLAS COUNTY,68069,79800.0,440800.0,520600.0,F,GREATER WESTERN DCCS DISTRICT,1.0,1,2857.0,1.5,2018.0,1 1/2 Story Fin,Good,Good,3.01,131115.6,41.25178228412609,-96.32157762831486,douglas
2116738170,14461 CRAIG ST,14461, ,CRAIG,ST, ,DOUGLAS COUNTY,68007,18000.0,253300.0,271300.0,R,BENNINGTON PUBLIC SCHOOL DIST,1.0,1,1232.0,1.0,2017.0,Split Entry,Average,Good,0.123,5356.0,41.3292353826411,-96.1405407954409,douglas
2116738236,7665 N 144 AV,7665,N,144,AV, ,DOUGLAS COUNTY,68007,18000.0,256800.0,274800.0,R,BENNINGTON PUBLIC SCHOOL DIST,1.0,1,1232.0,1.0,2019.0,Split Entry,Average,Very Good,0.1386,6037.0,41.329314050793506,-96.13962493838869,douglas
2116738234,7701 N 144 AV,7701,N,144,AV, ,DOUGLAS COUNTY,68007,18000.0,255800.0,273800.0,R,BENNINGTON PUBLIC SCHOOL DIST,1.0,1,1232.0,1.0,2019.0,Split Entry,Average,Very Good,0.1386,6038.0,41.32945794560636,-96.13962657596682,douglas
2116738150,14514 CRAIG ST,14514, ,CRAIG,ST, ,DOUGLAS COUNTY,68007,18000.0,249400.0,267400.0,R,BENNINGTON PUBLIC SCHOOL DIST,1.0,1,1232.0,1.0,2017.0,Split Entry,Average,Good,0.1228,5350.0,41.329640530548666,-96.14151991688209,douglas
1309000202,16419 N HWS CLEVELAND BD,16419,N,HWS CLEVELAND,BD, ,DOUGLAS COUNTY,68007,31000.0,385300.0,416300.0,R,BENNINGTON PUBLIC SCHOOL DIST,1.0,1,1571.0,1.0,2017.0,Ranch,Average,Good,0.2435,10608.0,41.32461494655264,-96.17154847871403,douglas
1309000096,16331 HANOVER ST,16331, ,HANOVER,ST, ,DOUGLAS COUNTY,68007,31000.0,444800.0,475800.0,R,BENNINGTON PUBLIC SCHOOL DIST,1.0,1,2531.0,2.0,2019.0,2 Story,Average,Very Good,0.3377,14709.0,41.326722263534016,-96.17008145214136,douglas
2118662288,456 SHOREWOOD LA,456, ,SHOREWOOD,LA, ,DOUGLAS COUNTY,68069,65000.0,463900.0,528900.0,R,GREATER WESTERN DCCS DISTRICT,1.0,1,1847.0,1.5,1990.0,1 1/2 Story Fin,Average,Average,0.38,16800.0,41.25598134343582,-96.26919378975654,douglas
2118665038,335 WATERLOO DR,335, ,WATERLOO,DR, ,DOUGLAS COUNTY,68069,48800.0,357900.0,406700.0,R,GREATER WESTERN DCCS DISTRICT,1.0,1,984.0,1.0,1976.0,Split Entry,Good,Good,0.1447,6304.0,41.258129991165156,-96.2716092048063,douglas
0805781816,21416 SHAMROCK CR,21416, ,SHAMROCK,CR, ,OMAHA,68022,47500.0,332800.0,380300.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1438.0,1.0,1978.0,Ranch,Average,Good,0.29,13050.0,41.24920263658121,-96.2494625312668,douglas
0805781488,21441 FIELDCREST DR,21441, ,FIELDCREST,DR, ,OMAHA,68022,46100.0,213700.0,259800.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1321.0,1.0,1987.0,Mult Level,Average,Average,0.27,12012.0,41.2498968335675,-96.25195211528923,douglas
0805782056,21285 OLDGATE CR,21285, ,OLDGATE,CR, ,OMAHA,68022,49600.0,337200.0,386800.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2139.0,2.0,1979.0,2 Story,Average,Average,0.33,14700.0,41.25206057695244,-96.24783669383058,douglas
2013650006,3932 N 23 ST,3932,N,23,ST, ,OMAHA,68110,9200.0,218400.0,227600.0,R, ,1.0,1,1170.0,1.0,2014.0,Ranch,Average,Good,0.1423,6200.0,41.29571861754223,-95.94612381014815,douglas
1015000204,3003 N 192 AV,3003,N,192,AV, ,DOUGLAS COUNTY,68022,53300.0,404700.0,458000.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2441.0,1.0,2016.0,Ranch,Good,Good,0.3131,13637.0,41.28517532008053,-96.21680402928268,douglas
0844060110,13905 N 72 ST,13905,N,72,ST, ,DOUGLAS COUNTY,68122,82400.0,263000.0,345400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,3.0,1,1851.0,1.0,1969.0,Raised Ranch,Average,Average,3.23,140698.8,41.38599363286901,-96.02291398140984,douglas
1275400000,14817 ARBOR ST,14817, ,ARBOR,ST, ,OMAHA,68144,32600.0,280500.0,313100.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1836.0,1.5,1976.0,Tri Level,Average,Good,0.17,7526.0,41.235132492836975,-96.1470215435799,douglas
1266250000,2219 S 148 AV,2219,S,148,AV, ,OMAHA,68144,33300.0,260000.0,293300.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1860.0,1.5,1974.0,Tri Level,Average,Average,0.19,8636.0,41.23826246638292,-96.14427344612092,douglas
1277420000,15226 CEDAR CR,15226, ,CEDAR,CR, ,OMAHA,68144,34600.0,285500.0,320100.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1912.0,1.5,1978.0,Tri Level,Average,Average,0.25,11036.0,41.239802549174314,-96.1508270004465,douglas
1934245300,1667 S 153 ST,1667,S,153,ST, ,OMAHA,68144,34600.0,471300.0,505900.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,2825.0,1.5,1986.0,1 1/2 Story Fin,Good,Average,0.25,10920.0,41.24297936656609,-96.15428403283131,douglas
1934245188,15567 HICKORY ST,15567, ,HICKORY,ST, ,OMAHA,68144,33700.0,408000.0,441700.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,2515.0,2.0,1990.0,2 Story,Good,Average,0.21,9375.0,41.241452957584144,-96.15738826280885,douglas
1934245238,1623 S 152 ST,1623,S,152,ST, ,OMAHA,68144,33700.0,368900.0,402600.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,2541.0,2.0,1989.0,2 Story,Good,Average,0.21,9375.0,41.24406678774451,-96.15321846371032,douglas
2011537172,15511 JACKSON CR,15511, ,JACKSON,CR, ,OMAHA,68154,36300.0,270100.0,306400.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1544.0,1.0,1979.0,Split Entry,Average,Average,0.15,6785.0,41.2532878834794,-96.15707664425565,douglas
2544987165,15229 DOUGLAS CR,15229, ,DOUGLAS,CR, ,OMAHA,68154,26900.0,260600.0,287500.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1336.0,1.0,1978.0,Mult Level,Average,Average,0.19,8694.0,41.25775221081899,-96.15297818827136,douglas
2544986810,15014 DOUGLAS CR,15014, ,DOUGLAS,CR, ,OMAHA,68154,26600.0,248000.0,274600.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1855.0,1.5,1978.0,Tri Level,Average,Average,0.16,7137.0,41.25851408788597,-96.14908682075452,douglas
2544987069,15320 WESTCHESTER DR,15320, ,WESTCHESTER,DR, ,OMAHA,68154,0.0,0.0,0.0,E,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1451.0,1.0,1978.0,Split Entry,Average,Average,0.19829705,8637.81966924,41.25964257398038,-96.15389545932682,douglas
0643830554,18401 BURDETTE ST,18401, ,BURDETTE,ST, ,DOUGLAS COUNTY,68022,47400.0,572000.0,619400.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,2103.0,1.0,2021.0,Ranch,Good,Very Good,0.2523,10989.0,41.27879990347897,-96.20305203244085,douglas
0643831042,2411 N 188 ST,2411,N,188,ST, ,DOUGLAS COUNTY,68022,47800.0,517300.0,565100.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1925.0,1.0,2017.0,Ranch,Good,Good,0.2666,11615.0,41.2810878955055,-96.20822965273119,douglas
1710870466,8025 N 172 ST,8025,N,172,ST, ,DOUGLAS COUNTY,68007,50000.0,388200.0,438200.0,R,BENNINGTON PUBLIC SCHOOL DIST,1.0,1,2947.0,2.0,2018.0,2 Story,Average,Very Good,0.2,8712.0,41.33151489965144,-96.1839535570681,douglas
0919723066,8202 N 127 AV,8202,N,127,AV, ,DOUGLAS COUNTY,68142,65600.0,513000.0,578600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1860.0,1.0,2016.0,Ranch,Good,Good,0.24,10454.0,41.33415883565553,-96.11110420878465,douglas
1309000666,7305 N 166 AV,7305,N,166,AV, ,DOUGLAS COUNTY,68007,31000.0,328200.0,359200.0,R,BENNINGTON PUBLIC SCHOOL DIST,1.0,1,1288.0,1.0,2021.0,Ranch,Average,Very Good,0.29465,12835.0,41.324862419795174,-96.17421118393817,douglas
1309000624,7377 N 165 ST,7377,N,165,ST, ,DOUGLAS COUNTY,68007,31000.0,254400.0,285400.0,R,BENNINGTON PUBLIC SCHOOL DIST,1.0,1,1233.0,1.0,2020.0,Split Entry,Average,Very Good,0.23179,10097.0,41.325895449686044,-96.17185373404118,douglas
1309000440,16601 POTTER ST,16601, ,POTTER,ST, ,DOUGLAS COUNTY,68007,31000.0,298600.0,329600.0,R,BENNINGTON PUBLIC SCHOOL DIST,1.0,1,1392.0,1.0,2019.0,Mult Level,Average,Very Good,0.20303,8844.0,41.32763989974336,-96.17354652654588,douglas
0522015568,7309 KILPATRICK PW,7309, ,KILPATRICK,PW, ,DOUGLAS COUNTY,68007,53400.0,448100.0,501500.0,R,BENNINGTON PUBLIC SCHOOL DIST,1.0,1,2717.0,2.0,2021.0,2 Story,Good,Very Good,0.31701,13809.0,41.326232545890846,-96.18375758258922,douglas
2531220838,4205 S 62 ST,4205,S,62,ST, ,OMAHA,68117,11200.0,145400.0,156600.0,R,RALSTON PUBLIC SCHOOL DISTRICT,1.0,1,960.0,1.0,1958.0,Ranch,Average,Very Good,0.15,6960.0,41.21776155544777,-96.00917136750206,douglas
1429880000,4527 S 62 ST,4527,S,62,ST, ,OMAHA,68117,12000.0,127900.0,139900.0,R,RALSTON PUBLIC SCHOOL DISTRICT,1.0,1,840.0,1.0,1955.0,Ranch,Fair,Average,0.11,5150.0,41.21417418122837,-96.00918688081289,douglas
2531220794,4156 S 61 AV,4156,S,61,AV, ,OMAHA,68117,11400.0,184900.0,196300.0,R,RALSTON PUBLIC SCHOOL DISTRICT,1.0,1,1428.0,1.0,1958.0,Ranch,Average,Average,0.17,7500.0,41.218900169922975,-96.00874225115518,douglas
1324460614,6645 CYPRESS DR,6645, ,CYPRESS,DR, ,OMAHA,68137,36100.0,241900.0,278000.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1556.0,1.0,1972.0,Split Entry,Average,Average,0.27,12032.0,41.191771694369585,-96.12113718861772,douglas
1745268148,14318 MADISON ST,14318, ,MADISON,ST, ,OMAHA,68137,22700.0,174900.0,197600.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,900.0,1.0,1985.0,Split Entry,Average,Average,0.22,9940.0,41.194744799988676,-96.13831816831154,douglas
1745268052,14241 ADAMS ST,14241, ,ADAMS,ST, ,OMAHA,68137,22400.0,191400.0,213800.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1044.0,1.0,1978.0,Split Entry,Average,Average,0.16,7125.0,41.195297183377164,-96.13827242374566,douglas
2326035146,6205 S 135 ST,6205,S,135,ST, ,OMAHA,68137,22700.0,202800.0,225500.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1058.0,1.0,1979.0,Ranch,Average,Average,0.24,10500.0,41.19595625295115,-96.12249042005116,douglas
1745265484,13812 BIRCHWOOD AV,13812, ,BIRCHWOOD,AV, ,OMAHA,68137,22600.0,252500.0,275100.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1554.0,1.5,1974.0,Tri Level,Average,Average,0.19,8470.0,41.19623608589361,-96.12970143131835,douglas
2326035050,13739 Z CR,13739, ,Z,CR, ,OMAHA,68137,22600.0,274300.0,296900.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1087.0,1.0,1990.0,Split Entry,Average,Good,0.2,8750.0,41.197337602013654,-96.12784025426424,douglas
1748162230,13514 BERRY CR,13514, ,BERRY,CR, ,OMAHA,68137,22700.0,223000.0,245700.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1202.0,1.0,1985.0,Split Entry,Average,Average,0.23,10370.0,41.19852992122284,-96.12332880707713,douglas
1745266601,6819 S 142 ST,6819,S,142,ST, ,OMAHA,68137,22600.0,190600.0,213200.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,932.0,1.0,1988.0,Split Entry,Average,Average,0.2007,8744.0,41.1910486763496,-96.13498227075615,douglas
1745268448,6742 S 142 ST,6742,S,142,ST, ,OMAHA,68137,22400.0,171100.0,193500.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,910.0,1.0,1978.0,Split Entry,Average,Average,0.15,6875.0,41.191753714935096,-96.13591886305973,douglas
1745266856,6123 S 142 ST,6123,S,142,ST, ,OMAHA,68137,22400.0,249200.0,271600.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1641.0,1.5,1984.0,Tri Level,Average,Average,0.17,7440.0,41.19753602227528,-96.13652431372262,douglas
1745265376,13952 JEFFERSON CR,13952, ,JEFFERSON,CR, ,OMAHA,68137,22600.0,237100.0,259700.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1306.0,1.0,1974.0,Split Entry,Average,Average,0.21,9200.0,41.19693536346079,-96.13310205675678,douglas
1745265252,13820 W CR,13820, ,W,CR, ,OMAHA,68137,22400.0,196400.0,218800.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1068.0,1.0,1973.0,Split Entry,Average,Average,0.16,7260.0,41.200142672923874,-96.1302834752372,douglas
1745265116,13946 W CR,13946, ,W,CR, ,OMAHA,68137,25000.0,155000.0,180000.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1536.0,1.0,1973.0,Mult Level,Average,Fair,0.15,6600.0,41.2001050181135,-96.13273451748958,douglas
2434562002,14314 ANNE ST,14314, ,ANNE,ST, ,OMAHA,68137,19800.0,207800.0,227600.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,912.0,1.0,1970.0,Split Entry,Average,Average,0.17,7500.0,41.21234059132816,-96.13819987758642,douglas
1747570002,4724 S 136 ST,4724,S,136,ST, ,OMAHA,68137,20900.0,130800.0,151700.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,864.0,1.0,1959.0,Ranch,Average,Average,0.33,14760.0,41.21154782641821,-96.12893323452258,douglas
1710870506,7919 N 173 TERRACE CR,7919,N,173 TERRACE,CR, ,DOUGLAS COUNTY,68007,50000.0,334300.0,384300.0,R,BENNINGTON PUBLIC SCHOOL DIST,1.0,1,1963.0,1.0,2019.0,Ranch,Average,Very Good,0.2238,9749.0,41.32898758774664,-96.18590818574923,douglas
2251110348,7725 N 166 ST,7725,N,166,ST, ,DOUGLAS COUNTY,68007,48900.0,398000.0,446900.0,R,BENNINGTON PUBLIC SCHOOL DIST,1.0,1,2279.0,2.0,2021.0,2 Story,Good,Very Good,0.23654729,10304.0,41.33023016306891,-96.17304464400556,douglas
1511941378,13493 SPRING ST,13493, ,SPRING,ST, ,OMAHA,68144,19700.0,200700.0,220400.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,988.0,1.0,1963.0,Ranch,Average,Average,0.17,7500.0,41.2288564975641,-96.12458200776477,douglas
1511941334,13502 SPRING ST,13502, ,SPRING,ST, ,OMAHA,68144,19500.0,207200.0,226700.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,1052.0,1.0,1966.0,Mult Level,Average,Average,0.16,7380.0,41.22933345591509,-96.12527364118633,douglas
1511941120,13451 KINGSWOOD DR,13451, ,KINGSWOOD,DR, ,OMAHA,68144,20200.0,204400.0,224600.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,999.0,1.0,1964.0,Split Entry,Average,Average,0.18,7936.0,41.23132704185438,-96.12315622662092,douglas
0846330000,6223 VANE ST,6223, ,VANE,ST, ,OMAHA,68152,20300.0,235300.0,255600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1536.0,1.0,1963.0,Split Entry,Average,Average,0.23,10062.0,41.322189251877674,-96.00813771740836,douglas
0847360000,7125 IOWA ST,7125, ,IOWA,ST, ,OMAHA,68152,36800.0,214000.0,250800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1441.0,1.0,1989.0,Split Entry,Average,Average,0.22,10005.0,41.323097445364475,-96.02235796001453,douglas
1241860150,7078 GIRARD ST,7078, ,GIRARD,ST, ,OMAHA,68152,54000.0,247800.0,301800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1561.0,1.0,1981.0,Raised Ranch,Average,Average,0.5,21890.0,41.32521265587937,-96.02166163186209,douglas
1241860057,7053 STARLITE DR,7053, ,STARLITE,DR, ,OMAHA,68152,57200.0,367300.0,424500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2672.0,1.0,1961.0,Ranch,Average,Good,0.56,24675.0,41.32566155257814,-96.020815066325,douglas
1202000712,5038 GOLD CR,5038, ,GOLD,CR, ,OMAHA,68106,27900.0,371400.0,399300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1346.0,1.0,2024.0,Ranch,Good,Very Good,0.0,0.0,41.23488274395981,-95.99249722899226,douglas
0919730882,11125 BAKER ST,11125, ,BAKER,ST, ,DOUGLAS COUNTY,68142,40000.0,259600.0,299600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1232.0,1.0,2025.0,Split Entry,Average,Very Good,0.1452,6325.0,41.32938243923074,-96.0874085283379,douglas
0522101060,7413 N 176 ST,7413,N,176,ST, ,DOUGLAS COUNTY,68007,51000.0,110700.0,161700.0,R,ELKHORN PUBLIC SCHOOL DISTRICT,1.0,1,1582.0,2.0,2025.0,2 Story,Good,Very Good,0.15039,6551.0,41.32639619310392,-96.18976124238213,douglas
2520500003,622 S 36 ST,622,S,36,ST, ,OMAHA,68105,0.0,475200.0,475200.0,M, ,1.0,1,5964.0,2.0,1970.0,Apartments (Hi-Rise),Good,Very Good,0.16499,7187.0,41.25411134649385,-95.96650808213387,douglas
0522730524,8262 RUGGLES ST,8262, ,RUGGLES,ST, ,OMAHA,68134,24300.0,188900.0,213200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1134.0,1.0,1961.0,Ranch,Average,Average,0.23,10260.0,41.29581977803937,-96.04184870702366,douglas
0602750006,3725 N 55 ST,3725,N,55,ST, ,OMAHA,68104,18000.0,166100.0,184100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1200.0,1.0,2007.0,Raised Ranch,Average,Average,0.1212,5280.0,41.2931151006643,-95.99834299970996,douglas
0638240530,3015 N 75 AV,3015,N,75,AV, ,OMAHA,68134,24400.0,236100.0,260500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1232.0,1.0,1964.0,Ranch,Average,Average,0.23,10300.0,41.28639119746737,-96.0298613119148,douglas
0648450000,2506 N 70 ST,2506,N,70,ST, ,OMAHA,68104,23500.0,171100.0,194600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1052.0,1.5,1939.0,1 1/2 Story Fin,Average,Good,0.15,6762.0,41.28182701057795,-96.0206400672403,douglas
0712710000,5912 NORTHWEST DR,5912, ,NORTHWEST,DR, ,OMAHA,68104,20700.0,128700.0,149400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,960.0,1.0,1954.0,Ranch,Average,Average,0.18,8000.0,41.298421920203616,-96.00341587830711,douglas
0842550000,2005 N 52 ST,2005,N,52,ST, ,OMAHA,68104,39200.0,311400.0,350600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1872.0,1.5,1945.0,1 1/2 Story Fin,Good,Average,0.16,7150.0,41.278268431008996,-95.99469733170898,douglas
1120560000,6520 N 33 ST,6520,N,33,ST, ,OMAHA,68112,13000.0,144200.0,157200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,952.0,1.0,1944.0,Ranch,Average,Average,0.18,7946.0,41.31818152657598,-95.9626358796089,douglas
1122730000,3016 WHITMORE ST,3016, ,WHITMORE,ST, ,OMAHA,68112,12600.0,246500.0,259100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2412.0,2.5,1925.0,2 1/2 Story Fin,Average,Average,0.13,6000.0,41.32232417089905,-95.95734130274788,douglas
1132530000,5606 FLORENCE BD,5606, ,FLORENCE,BD, ,OMAHA,68110,15800.0,196800.0,212600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2158.0,1.5,1910.0,1 1/2 Story Fin,Average,Average,0.2873,12515.0,41.30954508533421,-95.94532096628176,douglas
1203381620,9706 CAMDEN AV,9706, ,CAMDEN,AV, ,OMAHA,68134,26400.0,211400.0,237800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1196.0,1.0,1977.0,Raised Ranch,Average,Average,0.21,9520.0,41.306364655628585,-96.06512172217174,douglas
1436360000,3305 N 38 ST,3305,N,38,ST, ,OMAHA,68111,12200.0,104200.0,116400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,720.0,1.0,1947.0,Ranch,Average,Average,0.19,8400.0,41.28893285475544,-95.9693965416143,douglas
1440420122,8045 MANDERSON CR,8045, ,MANDERSON,CR, ,OMAHA,68134,30700.0,232800.0,263500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1510.0,1.0,1971.0,Split Entry,Average,Average,0.38,16942.0,41.29267856579625,-96.0371963516509,douglas
1444280106,4905 N 93 ST,4905,N,93,ST, ,OMAHA,68134,26400.0,191200.0,217600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,964.0,1.0,1971.0,Raised Ranch,Average,Average,0.22,9855.0,41.30340525968203,-96.057036646812,douglas
1649010000,1428 MAENNER DR,1428, ,MAENNER,DR, ,OMAHA,68114,21100.0,210200.0,231300.0,R,WESTSIDE COMM. SCHOOL DISTRICT,1.0,1,960.0,1.0,1960.0,Ranch,Average,Good,0.21,9570.0,41.27278973797378,-96.0351483959687,douglas
1704530000,7814 CHARLES ST,7814, ,CHARLES,ST, ,OMAHA,68114,18200.0,145200.0,163400.0,R,WESTSIDE COMM. SCHOOL DISTRICT,1.0,1,994.0,1.5,1962.0,Split Entry,Average,Average,0.1,4400.0,41.27281220847507,-96.03775822608678,douglas
1704680000,8325 SEWARD ST,8325, ,SEWARD,ST, ,OMAHA,68114,19300.0,189900.0,209200.0,R,WESTSIDE COMM. SCHOOL DISTRICT,1.0,1,988.0,1.0,1961.0,Ranch,Average,Good,0.13,6050.0,41.27246785744846,-96.04035142849773,douglas
1711810846,9424 BROWNLEY DR,9424, ,BROWNLEY,DR, ,OMAHA,68134,19500.0,203900.0,223400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,952.0,1.0,1963.0,Mult Level,Average,Average,0.2,8775.0,41.28298565062743,-96.0596819846117,douglas
1807240000,6022 DECATUR ST,6022, ,DECATUR,ST, ,OMAHA,68104,19500.0,145800.0,165300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1020.0,1.5,1948.0,1 1/2 Story Fin,Average,Good,0.12,5320.0,41.276183871949996,-96.00571207834733,douglas
1943787102,2718 N 125 CR,2718,N,125,CR, ,OMAHA,68164,23300.0,190900.0,214200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1132.0,1.0,1976.0,Split Entry,Average,Average,0.19,8710.0,41.28411411069535,-96.10774704942035,douglas
2010551008,7524 WIRT ST,7524, ,WIRT,ST, ,OMAHA,68134,35400.0,204700.0,240100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1404.0,1.5,1961.0,1 1/2 Story Fin,Average,Average,0.53,23100.0,41.28731929864283,-96.02982582488421,douglas
2149690000,4930 PINKNEY ST,4930, ,PINKNEY,ST, ,OMAHA,68104,21600.0,131700.0,153300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1174.0,1.5,1941.0,1 1/2 Story Fin,Average,Average,0.17,7452.0,41.29079320274928,-95.98921536634123,douglas
2153270000,5404 FORT ST,5404, ,FORT,ST, ,OMAHA,68104,25300.0,244100.0,269400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2088.0,1.0,1961.0,Raised Ranch,Average,Average,0.43,18995.0,41.30707626528017,-95.99775177176343,douglas
2241150759,2221 S 91 ST,2221,S,91,ST, ,OMAHA,68124,30600.0,361900.0,392500.0,R,WESTSIDE COMM. SCHOOL DISTRICT,1.0,1,2097.0,1.0,1961.0,Mult Level,Average,Average,0.3,13300.0,41.23818442011669,-96.05355436717343,douglas
2401280000,4034 NEBRASKA AV,4034, ,NEBRASKA,AV, ,OMAHA,68111,6200.0,82200.0,88400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,864.0,1.0,1957.0,Ranch,Average,Fair,0.13,5754.0,41.31512433224908,-95.97481014621425,douglas
2432520002,121 S 92 ST,121,S,92,ST, ,OMAHA,68114,143300.0,925300.0,1068600.0,R,WESTSIDE COMM. SCHOOL DISTRICT,1.0,1,4941.0,1.5,1984.0,1 1/2 Story Fin,Very Good,Very Good,0.45,19620.0,41.25800177764408,-96.05384735167961,douglas
2532181163,3604 S 121 ST,3604,S,121,ST, ,OMAHA,68144,19900.0,206200.0,226100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,924.0,1.0,1961.0,Ranch,Average,Average,0.17,7680.0,41.22371921853314,-96.10223321029092,douglas
2532181629,12409 SELDIN DR,12409, ,SELDIN,DR, ,OMAHA,68144,24300.0,197000.0,221300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1012.0,1.0,1962.0,Mult Level,Average,Average,0.26,11748.0,41.22556024367681,-96.10821438616702,douglas
2532184587,3368 S 130 ST,3368,S,130,ST, ,OMAHA,68144,21000.0,195300.0,216300.0,R,MILLARD PUBLIC SCHOOL DISTRICT,1.0,1,905.0,1.0,1968.0,Split Entry,Average,Average,0.19,8631.0,41.226117584482026,-96.1179652594106,douglas
2540120608,7223 N 39 AV,7223,N,39,AV, ,OMAHA,68112,12700.0,164000.0,176700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1196.0,1.0,1965.0,Mult Level,Average,Average,0.14,6300.0,41.32458532398518,-95.97001634021242,douglas
2118662365,22350 SOUTHSHORE DR,22350, ,SOUTHSHORE,DR, ,DOUGLAS COUNTY,68069,65000.0,529900.0,594900.0,R,GREATER WESTERN DCCS DISTRICT,1.0,1,1645.0,1.0,1978.0,Ranch,Average,Good,0.34,14850.0,41.25280923816189,-96.26597955430866,douglas
2538394428,2712 N 130 ST,2712,N,130,ST, ,OMAHA,68164,23000.0,257600.0,280600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1533.0,1.5,1984.0,Tri Level,Average,Average,0.12,5360.0,41.28389829889651,-96.11829940300203,douglas
2538394682,2223 N 127 CR,2223,N,127,CR, ,OMAHA,68164,23000.0,280200.0,303200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1544.0,1.0,1979.0,Split Entry,Average,Average,0.13,6000.0,41.280800594436485,-96.11099224086664,douglas
